dataset,configuration_id,E,L,R,depth,metric,n,mean,median,sd,q1,q3,iqr,minimum,maximum,bootstrap_median,bootstrap_ci_lo,bootstrap_ci_hi
original,3,0,1,0,4,normalized_prepared_state_energy,50,0.46305396491044376,0.4555503569332833,0.14561287215746901,0.3526362342394134,0.5684804881357979,0.21584425389638445,0.08741054820028621,0.8462401612855637,0.46241585223423065,0.4230666193248661,0.5029310153153747
original,3,0,1,0,4,prepared_state_fidelity,50,0.0644346017280046,0.014610523931607316,0.09985822819381758,0.0016698375947918945,0.0821067429181005,0.0804369053233086,3.994183019708302e-09,0.4052142120214422,0.06389230252666855,0.039379108732534966,0.09246003251480742
original,3,0,1,0,6,normalized_prepared_state_energy,50,0.5440172418457516,0.5459635109317165,0.1702725585839959,0.4164956805234993,0.6631737326815289,0.24667805215802963,0.1535231011035307,0.9215928185866379,0.5449025822944968,0.4975802279414413,0.5922259400312307
original,3,0,1,0,6,prepared_state_fidelity,50,0.05237654172606783,0.007740255324170893,0.09917654157843826,0.0019553153650110674,0.05262728551142311,0.05067197014641204,2.1152840062940048e-05,0.5174608903868118,0.05069858241808868,0.027363365964902003,0.0816752096558685
original,4,0,0,1,1,normalized_prepared_state_energy,50,0.5196022924551632,0.5291353350908494,0.16071450190516523,0.39474004570371307,0.648606629543194,0.25386658383948096,0.2036740426616104,0.8338299556621247,0.5187699893478812,0.4727541703002375,0.5637945104920105
original,4,0,0,1,1,prepared_state_fidelity,50,0.046720832118519864,0.005312908467696426,0.09715594315238635,0.0005795428953352099,0.04357644822373012,0.04299690532839491,3.086596303538718e-07,0.5719649954071843,0.046258552323451205,0.024112499225954962,0.07508068019516442
original,4,0,0,1,2,normalized_prepared_state_energy,50,0.4801135952760086,0.5146122088616092,0.15905095893308785,0.376628900892914,0.5958168399917936,0.21918793909887957,0.07881051101416202,0.8163421827599905,0.47986500938869986,0.43460505364878194,0.5230184856334178
original,4,0,0,1,2,prepared_state_fidelity,50,0.0817185084866797,0.013239634460216424,0.14115153542785447,0.0009782093189347454,0.10194987439934204,0.1009716650804073,1.634902958604844e-07,0.64314449242066,0.0810256768377593,0.04577162871495538,0.12307079284287173
original,4,0,0,1,3,normalized_prepared_state_energy,50,0.4806488119894113,0.4632623331801189,0.1777025225588421,0.3556042374164079,0.6003509536866412,0.24474671627023326,0.08262440733827776,0.9065346537100785,0.4820749579885121,0.432182600569245,0.5295729499669352
original,4,0,0,1,3,prepared_state_fidelity,50,0.07455673085616524,0.008722153418666664,0.12679630994018848,0.001936666719505608,0.09017851313245522,0.0882418464129496,1.1668676468063759e-05,0.508172484497781,0.07316853659942799,0.04220506619640845,0.10967156649498476
original,4,0,0,1,4,normalized_prepared_state_energy,50,0.4774153602603225,0.5006530343835567,0.15387878736816626,0.36399482889119333,0.5928314186183294,0.2288365897271361,0.08485597539853262,0.7903319536410983,0.47720828435648904,0.43293516133931065,0.5197533535806826
original,4,0,0,1,4,prepared_state_fidelity,50,0.06549039655064354,0.01069933979346694,0.14023384986816448,0.0031781004435576772,0.05230298217703218,0.0491248817334745,2.8608192962205405e-07,0.8042598376766322,0.06397984680545363,0.03307504631796813,0.10863362814384936
original,4,0,0,1,6,normalized_prepared_state_energy,50,0.5439479633780174,0.5534222942946347,0.16504644299625254,0.4235193584673984,0.6633400452802698,0.2398206868128714,0.2196368225109124,0.8866320621166225,0.5452246877435307,0.4986967573109363,0.5900082953966853
original,4,0,0,1,6,prepared_state_fidelity,50,0.04473955631620502,0.010040402461100795,0.08766521495519786,0.0018529508706779088,0.04262334490126875,0.04077039403059084,1.0860410460736941e-07,0.46493046457028614,0.04335992662596595,0.022526797509065107,0.07009251909019608
original,5,1,1,0,1,normalized_prepared_state_energy,50,0.522026690220705,0.5357336171084659,0.17792341996975752,0.3996995284259951,0.6207893455167852,0.22108981709079012,0.10623525233546063,0.9578443622647678,0.5231156112981008,0.47341223927157466,0.5682178531313361
original,5,1,1,0,1,prepared_state_fidelity,50,0.03378536866073165,0.012321696924945912,0.05505629405440904,0.0012273783295292276,0.04191389442947491,0.04068651609994568,1.9532229472438702e-06,0.30963220920087575,0.033329091126673926,0.020866613301861625,0.04885151987333727
original,5,1,1,0,2,normalized_prepared_state_energy,50,0.46635594671810393,0.46941844617761747,0.1555887393703011,0.36284799916185717,0.5772880626891411,0.21444006352728395,0.11273439179584278,0.7967506287600756,0.4659912614748517,0.4218076525733772,0.5069639922808129
original,5,1,1,0,2,prepared_state_fidelity,50,0.07882479709701452,0.036395621856752824,0.11442741391895385,0.004050923499838404,0.0902916253322591,0.08624070183242069,9.464436481877105e-06,0.47793790075391834,0.07858239678394172,0.04974242799099657,0.11111751829160023
original,5,1,1,0,3,normalized_prepared_state_energy,50,0.5088378350436215,0.52558416668377,0.17507599622468772,0.38993480511345613,0.6133007961683994,0.22336599105494326,0.11948430555859911,0.8363393559748851,0.5088909618897489,0.46369767617851815,0.5561945763091151
original,5,1,1,0,3,prepared_state_fidelity,50,0.06189971118122808,0.01533316918270388,0.09286874504421938,0.006016206079203631,0.08249811317259718,0.07648190709339356,3.0554613282967635e-05,0.41161293351148875,0.06096294229351488,0.03752862918109651,0.08798049991019652
original,5,1,1,0,4,normalized_prepared_state_energy,50,0.5274080068606805,0.5590684054412194,0.13956250874684428,0.45133875824420877,0.612366171226262,0.16102741298205325,0.08789067131686733,0.7993921777531408,0.5277507229638079,0.48889202673030785,0.5654704230243223
original,5,1,1,0,4,prepared_state_fidelity,50,0.05398206916462847,0.01494461725874887,0.09266866252122566,0.002382539851050013,0.051300351100983896,0.048917811249933885,4.526726064531464e-06,0.47811506089130557,0.0528634631144175,0.029878864680294423,0.08180980436607257
original,5,1,1,0,6,normalized_prepared_state_energy,50,0.48370190292494347,0.46782744737784465,0.15479931616303516,0.3872971937270955,0.5826366134139289,0.19533941968683344,0.1102517384829229,0.8259339545248194,0.48387773803745837,0.44320122982579013,0.5246974516000132
original,5,1,1,0,6,prepared_state_fidelity,50,0.055437889515644795,0.015972566254055607,0.0975544586135983,0.005490428830754214,0.044314288889440744,0.03882386005868653,3.146947105371026e-06,0.42445048417992065,0.054209971465726425,0.030219054592646004,0.08562675926723659
original,6,1,0,1,1,normalized_prepared_state_energy,50,0.522026690220705,0.5357336171084659,0.17792341996975752,0.3996995284259951,0.6207893455167852,0.22108981709079012,0.10623525233546063,0.9578443622647678,0.5231156112981008,0.47341223927157466,0.5682178531313361
original,6,1,0,1,1,prepared_state_fidelity,50,0.03378536866073165,0.012321696924945912,0.05505629405440904,0.0012273783295292276,0.04191389442947491,0.04068651609994568,1.9532229472438702e-06,0.30963220920087575,0.033329091126673926,0.020866613301861625,0.04885151987333727
original,6,1,0,1,2,normalized_prepared_state_energy,50,0.46635594671810393,0.46941844617761747,0.1555887393703011,0.36284799916185717,0.5772880626891411,0.21444006352728395,0.11273439179584278,0.7967506287600756,0.4659912614748517,0.4218076525733772,0.5069639922808129
original,6,1,0,1,2,prepared_state_fidelity,50,0.07882479709701452,0.036395621856752824,0.11442741391895385,0.004050923499838404,0.0902916253322591,0.08624070183242069,9.464436481877105e-06,0.47793790075391834,0.07858239678394172,0.04974242799099657,0.11111751829160023
original,6,1,0,1,3,normalized_prepared_state_energy,50,0.47504092006915566,0.5064140607448382,0.17761841658501293,0.3527004996054738,0.5960138831529685,0.24331338354749477,0.07351841944593537,0.758589033131523,0.4759154929051468,0.4253820837014509,0.5220374101228312
original,6,1,0,1,3,prepared_state_fidelity,50,0.0700757715795243,0.015806341162279122,0.10215281615885717,0.004223962797034932,0.08537554029666103,0.08115157749962609,9.027927992119728e-06,0.3893716353362617,0.06882336873256452,0.0441509178061851,0.09802913023711357
original,6,1,0,1,4,normalized_prepared_state_energy,50,0.5529276297711349,0.5650848778737719,0.13833569764760778,0.4451648585499618,0.637293981531036,0.1921291229810742,0.26859950487469886,0.8458156383360071,0.5523110622448952,0.5151888716933563,0.5912274876448324
original,6,1,0,1,4,prepared_state_fidelity,50,0.051740880816428636,0.016251913505092506,0.08119965186804459,0.003227153182331635,0.07080820588645276,0.06758105270412113,4.7011512714111294e-05,0.3596022622837799,0.050990287785038294,0.030570559003161663,0.07661174877488817
original,6,1,0,1,6,normalized_prepared_state_energy,50,0.48942835351744135,0.5213470448040072,0.15928924169781972,0.3385337235373876,0.5986774416671662,0.2601437181297786,0.20495205690051013,0.8619474627113055,0.48928642049193505,0.44695319771426545,0.5318406008618124
original,6,1,0,1,6,prepared_state_fidelity,50,0.05242206975540132,0.017633848563235723,0.09089625438068023,0.0019027106310806638,0.058135947599988386,0.056233236968907724,9.596904350162625e-05,0.47373674137256616,0.051112787395333634,0.030202835704895587,0.07942699144771305
original,7,0,1,1,1,normalized_prepared_state_energy,50,0.5196022924551632,0.5291353350908494,0.16071450190516523,0.39474004570371307,0.648606629543194,0.25386658383948096,0.2036740426616104,0.8338299556621247,0.5187699893478812,0.4727541703002375,0.5637945104920105
original,7,0,1,1,1,prepared_state_fidelity,50,0.046720832118519864,0.005312908467696426,0.09715594315238635,0.0005795428953352099,0.04357644822373012,0.04299690532839491,3.086596303538718e-07,0.5719649954071843,0.046258552323451205,0.024112499225954962,0.07508068019516442
original,7,0,1,1,2,normalized_prepared_state_energy,50,0.4801135952760086,0.5146122088616092,0.15905095893308785,0.376628900892914,0.5958168399917936,0.21918793909887957,0.07881051101416202,0.8163421827599905,0.47986500938869986,0.43460505364878194,0.5230184856334178
original,7,0,1,1,2,prepared_state_fidelity,50,0.0817185084866797,0.013239634460216424,0.14115153542785447,0.0009782093189347454,0.10194987439934204,0.1009716650804073,1.634902958604844e-07,0.64314449242066,0.0810256768377593,0.04577162871495538,0.12307079284287173
original,7,0,1,1,3,normalized_prepared_state_energy,50,0.4806488119894113,0.4632623331801189,0.1777025225588421,0.3556042374164079,0.6003509536866412,0.24474671627023326,0.08262440733827776,0.9065346537100785,0.4820749579885121,0.432182600569245,0.5295729499669352
original,7,0,1,1,3,prepared_state_fidelity,50,0.07455673085616524,0.008722153418666664,0.12679630994018848,0.001936666719505608,0.09017851313245522,0.0882418464129496,1.1668676468063759e-05,0.508172484497781,0.07316853659942799,0.04220506619640845,0.10967156649498476
original,7,0,1,1,4,normalized_prepared_state_energy,50,0.4774153602603225,0.5006530343835567,0.15387878736816626,0.36399482889119333,0.5928314186183294,0.2288365897271361,0.08485597539853262,0.7903319536410983,0.47720828435648904,0.43293516133931065,0.5197533535806826
original,7,0,1,1,4,prepared_state_fidelity,50,0.06549039655064354,0.01069933979346694,0.14023384986816448,0.0031781004435576772,0.05230298217703218,0.0491248817334745,2.8608192962205405e-07,0.8042598376766322,0.06397984680545363,0.03307504631796813,0.10863362814384936
original,7,0,1,1,6,normalized_prepared_state_energy,50,0.5439479633780174,0.5534222942946347,0.16504644299625254,0.4235193584673984,0.6633400452802698,0.2398206868128714,0.2196368225109124,0.8866320621166225,0.5452246877435307,0.4986967573109363,0.5900082953966853
original,7,0,1,1,6,prepared_state_fidelity,50,0.04473955631620502,0.010040402461100795,0.08766521495519786,0.0018529508706779088,0.04262334490126875,0.04077039403059084,1.0860410460736941e-07,0.46493046457028614,0.04335992662596595,0.022526797509065107,0.07009251909019608
original,8,1,1,1,1,normalized_prepared_state_energy,50,0.522026690220705,0.5357336171084659,0.17792341996975752,0.3996995284259951,0.6207893455167852,0.22108981709079012,0.10623525233546063,0.9578443622647678,0.5231156112981008,0.47341223927157466,0.5682178531313361
original,8,1,1,1,1,prepared_state_fidelity,50,0.03378536866073165,0.012321696924945912,0.05505629405440904,0.0012273783295292276,0.04191389442947491,0.04068651609994568,1.9532229472438702e-06,0.30963220920087575,0.033329091126673926,0.020866613301861625,0.04885151987333727
original,8,1,1,1,2,normalized_prepared_state_energy,50,0.46635594671810393,0.46941844617761747,0.1555887393703011,0.36284799916185717,0.5772880626891411,0.21444006352728395,0.11273439179584278,0.7967506287600756,0.4659912614748517,0.4218076525733772,0.5069639922808129
original,8,1,1,1,2,prepared_state_fidelity,50,0.07882479709701452,0.036395621856752824,0.11442741391895385,0.004050923499838404,0.0902916253322591,0.08624070183242069,9.464436481877105e-06,0.47793790075391834,0.07858239678394172,0.04974242799099657,0.11111751829160023
original,8,1,1,1,3,normalized_prepared_state_energy,50,0.47504092006915566,0.5064140607448382,0.17761841658501293,0.3527004996054738,0.5960138831529685,0.24331338354749477,0.07351841944593537,0.758589033131523,0.4759154929051468,0.4253820837014509,0.5220374101228312
original,8,1,1,1,3,prepared_state_fidelity,50,0.0700757715795243,0.015806341162279122,0.10215281615885717,0.004223962797034932,0.08537554029666103,0.08115157749962609,9.027927992119728e-06,0.3893716353362617,0.06882336873256452,0.0441509178061851,0.09802913023711357
original,8,1,1,1,4,normalized_prepared_state_energy,50,0.5529276297711349,0.5650848778737719,0.13833569764760778,0.4451648585499618,0.637293981531036,0.1921291229810742,0.26859950487469886,0.8458156383360071,0.5523110622448952,0.5151888716933563,0.5912274876448324
original,8,1,1,1,4,prepared_state_fidelity,50,0.051740880816428636,0.016251913505092506,0.08119965186804459,0.003227153182331635,0.07080820588645276,0.06758105270412113,4.7011512714111294e-05,0.3596022622837799,0.050990287785038294,0.030570559003161663,0.07661174877488817
original,8,1,1,1,6,normalized_prepared_state_energy,50,0.48942835351744135,0.5213470448040072,0.15928924169781972,0.3385337235373876,0.5986774416671662,0.2601437181297786,0.20495205690051013,0.8619474627113055,0.48928642049193505,0.44695319771426545,0.5318406008618124
original,8,1,1,1,6,prepared_state_fidelity,50,0.05242206975540132,0.017633848563235723,0.09089625438068023,0.0019027106310806638,0.058135947599988386,0.056233236968907724,9.596904350162625e-05,0.47373674137256616,0.051112787395333634,0.030202835704895587,0.07942699144771305
